anchor,ts,year,fc_ret_4h,real_ret_4h,in_band_4h,fc_ret_16h,real_ret_16h,in_band_16h,fc_ret_24h,real_ret_24h,in_band_24h,fc_ret_48h,real_ret_48h,in_band_48h
27160,2023-02-05 15:00:00,2023,0.00027922221147136383,-0.008903213624163797,1.0,0.0030658585640104263,-0.009624328105017455,1.0,0.004672799787154958,-0.0023279667691316064,1.0,0.007300172528854176,-0.008496996309789395,1.0
27164,2023-02-05 19:00:00,2023,0.00025413688543984847,0.001732917343133522,1.0,0.0034317797077054735,-0.0005855926889601903,1.0,0.007009012068545317,0.005954407921080929,1.0,0.009404641951357817,0.008552414686821663,1.0
27168,2023-02-05 23:00:00,2023,0.0024236548450407014,-0.0016280712701792766,1.0,0.005937944700997733,0.004842329511898669,1.0,0.008696924498361014,-0.007507657798973,1.0,0.010627161314767264,0.013209819649999233,1.0
27172,2023-02-06 03:00:00,2023,0.002004187357895759,-0.0008259605538079029,1.0,0.006333868754380134,0.005849561848126683,1.0,0.008785765421860603,-0.0009177760746297281,1.0,0.01034311558055201,0.015547801952967788,1.0
27176,2023-02-06 07:00:00,2023,0.0012260677115083496,0.00013552179189346703,1.0,0.005355477501547412,-0.00505362597498582,1.0,0.007036805321371631,0.0014242465042926256,1.0,0.007327675987875537,0.01535391410468101,1.0
27180,2023-02-06 11:00:00,2023,0.002342720297056289,0.007160839543992381,1.0,0.006475944784360976,-0.00022733731271529223,1.0,0.0077471926481305076,0.004113733130553854,1.0,0.009271164205747695,0.012023026105200785,1.0
27184,2023-02-06 15:00:00,2023,0.0023487432408568765,-0.0006208389339512621,1.0,0.005101047318005314,-0.0058721148315932226,1.0,0.006386600296520939,-0.006169029540657789,1.0,0.008010707657360783,-0.00775989724853865,1.0
27188,2023-02-06 19:00:00,2023,0.0024736715302768886,-0.011729148376920406,0.0,0.004818756674319857,-0.002426267479487265,1.0,0.006607849691897982,0.0025980067657407346,1.0,0.009696800802737826,-0.006924755573972874,1.0
27192,2023-02-06 23:00:00,2023,0.001599060141572295,0.004961810454163995,1.0,0.004270301901826201,0.00618095777021388,1.0,0.005450950705537139,0.020717477448972232,1.0,0.009040580832490264,0.008671434406782197,1.0
27196,2023-02-07 03:00:00,2023,0.00334348748037705,0.0015160620251144508,1.0,0.006315136650298925,0.009365344688497146,1.0,0.007193470695709081,0.016465578027597516,1.0,0.011769200065826269,-0.015834628211575108,1.0
27200,2023-02-07 07:00:00,2023,0.0014898247472547865,0.0028250084181546953,1.0,0.003261751627137599,0.014239604969693787,1.0,0.004734224771668849,0.013929667600388385,1.0,0.007957643961121974,-0.010396303782496119,1.0
27204,2023-02-07 11:00:00,2023,0.002089460799314935,-0.0031219231272192616,1.0,0.0043763718100571225,0.01212450758432837,1.0,0.005786856124021966,0.007909292974646931,1.0,0.008940657088377435,-0.01283759672757867,1.0
27208,2023-02-07 15:00:00,2023,0.0023961373445029466,0.008146197372447261,1.0,0.004189998733663103,0.014226582309452951,1.0,0.00577500544753029,-0.0015908677078808608,1.0,0.008416683303975603,-0.01296647370350179,1.0
27212,2023-02-07 19:00:00,2023,-0.0005801915587060336,0.0063903223063110914,1.0,0.002375245147836935,0.002885018729418931,1.0,0.0058895350037939664,-0.009522762339713609,1.0,0.008271813446176779,-0.046948111655011004,0.0
27216,2023-02-07 23:00:00,2023,0.0011443008932836563,0.0007099110327892788,1.0,0.0033644547018774063,-0.016127387386639214,0.0,0.004892240956760219,-0.012046043042190036,1.0,0.005996595815158656,-0.06401385545647109,0.0
27220,2023-02-08 03:00:00,2023,-1.2883393900153806e-05,-0.0010198484020946808,1.0,0.0032696636031701587,-0.01662299567881398,0.0,0.00270222738490844,-0.032300206239172624,0.0,0.0030903728316857837,-0.06361853809666762,0.0
27224,2023-02-08 07:00:00,2023,0.0003021996883703082,-0.0031953662075867584,1.0,0.001716498699600777,-0.011736105672884634,1.0,0.001992110577042183,-0.024325971382884504,0.0,0.0018643182186437457,-0.05873769869983647,0.0
27228,2023-02-08 11:00:00,2023,-0.00012735018070308968,-0.012622083809747053,0.0,0.001248801857871129,-0.028084991629491185,0.0,0.0012116085595312853,-0.0207468897022256,0.0,0.002678359658164098,-0.06357840723161523,0.0
27232,2023-02-08 15:00:00,2023,0.0008646753404697449,0.0002143027406145137,1.0,0.003619840440567401,-0.008508521365550692,1.0,0.004738500413711932,-0.01137560599562093,1.0,0.007401159105118182,-0.054534375727275375,0.0
27236,2023-02-08 19:00:00,2023,0.00208755979467945,0.0038670416038346644,1.0,0.004594769572511481,-0.008339108633093062,1.0,0.005588498210206794,-0.037425349315297396,0.0,0.008159604167238044,-0.04945071384950417,0.0
27240,2023-02-08 23:00:00,2023,0.0009966641259033793,-0.01954425216419331,0.0,0.0020819454979736918,-0.015456950340070108,0.0,0.0034657269310791605,-0.051967812414281056,0.0,0.005030706484301817,-0.060020928819255914,0.0
27244,2023-02-09 03:00:00,2023,0.0017602079771084078,0.00695438645419344,1.0,0.004232131805233408,-0.02174813875493875,1.0,0.00624056991558497,-0.031318331857494996,0.0,0.010370933379940439,-0.038157293993855035,0.0
27248,2023-02-09 07:00:00,2023,0.0022616473285790306,0.0003837154730721437,1.0,0.005520352467739187,-0.039377946704281186,0.0,0.006298550709926687,-0.03441172731695197,0.0,0.00879240904732903,-0.04450730725920771,0.0
27252,2023-02-09 11:00:00,2023,0.0022689383252334494,-0.0032508001031423817,1.0,0.005205301545448293,-0.03865643378476058,0.0,0.006565241120643606,-0.04283151752938963,0.0,0.008683351777381887,-0.04455439303790065,0.0
27256,2023-02-09 15:00:00,2023,0.0010965969488836436,-0.025835440579061952,0.0,0.0034607555792547373,-0.03154464268688173,0.0,0.0044306423590398936,-0.043158769731654445,0.0,0.006908288233063331,-0.039562306983844664,0.0
27260,2023-02-09 19:00:00,2023,-0.00036688977918331034,-0.010675421495148996,1.0,-0.001403533761116904,-0.013745276847185295,1.0,0.0016577607945471584,-0.012025364534206773,1.0,0.005580223257926065,-0.017157053541147604,1.0
27264,2023-02-09 23:00:00,2023,-0.0051324091409679085,0.0011052283925927497,1.0,-0.002601357505225721,-0.006647907657443497,1.0,0.0017464437032703728,-0.008053116404974858,1.0,0.0067236699605945915,0.0026532446765177298,1.0
27268,2023-02-10 03:00:00,2023,-0.004836689962759877,0.0038609909947364685,1.0,-0.0012298936981114394,-0.002455171431650527,1.0,0.003337252603158092,-0.006838962136360038,1.0,0.007667887673958873,-0.002083066438624215,1.0
27272,2023-02-10 07:00:00,2023,-0.0021516604496838454,-0.008036074739365517,1.0,0.0013426022456286546,-0.013019335792304076,1.0,0.004967518322288811,-0.010095579942255739,1.0,0.008412189953148186,-0.005204852205979549,1.0
27276,2023-02-10 11:00:00,2023,-0.0022685474412753592,-0.0035780523054071978,1.0,-0.0027005619066073905,-0.0026638783917309894,1.0,-0.0014789051072909842,-0.0017228755085110237,1.0,-0.0018813556688144217,0.006925966012884643,1.0
27280,2023-02-10 15:00:00,2023,-0.0007246824527626927,0.00529796461838572,1.0,-0.0003508421207314427,0.0015185471025169761,1.0,7.163560143652603e-05,0.003596462747809781,1.0,0.0009785798763388698,0.012960135876133094,1.0
27284,2023-02-10 19:00:00,2023,-0.0007745773079648188,-0.006703173365917081,1.0,0.0012901275870547124,-0.0034427878214895458,1.0,0.0016649215934023687,-0.005131689006940832,1.0,0.004017636131976587,0.010016747713612162,1.0
27288,2023-02-10 23:00:00,2023,7.30357552178873e-05,0.0023193826612075696,1.0,0.001201232471526481,0.005001671495341142,1.0,6.92210579522623e-05,0.010706361081492588,1.0,0.001304229297698356,0.007029346962069027,1.0
27292,2023-02-11 03:00:00,2023,0.0012441010920571927,0.0006043731888407677,1.0,0.001210722490982974,-0.0007478983022313201,1.0,3.388838453766141e-05,0.0047558956977358235,1.0,-0.001287904218001401,0.006077815427564914,1.0
27296,2023-02-11 07:00:00,2023,-0.0004417387715882626,0.000336629694379198,1.0,-0.0003120390645570126,0.007782605231444251,1.0,-0.0016309706441468563,0.00489072773627619,1.0,-0.002846905397564825,0.00805257560497985,1.0
27300,2023-02-11 11:00:00,2023,2.1764285497383185e-05,0.001741285950913607,1.0,0.0005224433016106644,0.003814892814515858,1.0,-0.0006877694059088668,0.008648841521395667,1.0,-0.0011407647062018356,-0.004310958943996468,1.0
27304,2023-02-11 15:00:00,2023,-0.0017071238993029425,-0.003430187136364893,1.0,-0.00140004076942013,0.0028128120909833854,1.0,-0.0026274196146349738,0.009363673128323313,1.0,-0.0033779613016466925,-0.008026789676312873,1.0
27308,2023-02-11 19:00:00,2023,-7.93812209458622e-05,0.009134876722516339,0.0,6.55772751478878e-05,0.010337742706846953,1.0,-0.0008776066237778934,0.015148436720552994,0.0,-0.0017711994582505497,-0.0025340819657238,1.0
27312,2023-02-11 23:00:00,2023,-0.004207467782329388,-0.003631082722549195,1.0,-0.004423951852153607,0.0036589835421718675,1.0,-0.005216455209087201,-0.0036770141194235606,1.0,-0.006830072152446576,-0.003902108464762577,1.0
27316,2023-02-12 03:00:00,2023,-0.0017417750744286309,0.0007392052273811345,1.0,-0.0014928660778465996,0.00964464272058585,1.0,-0.002265342274135662,0.0013219197298290908,1.0,-0.0029767833141747246,-0.0036950246693319144,1.0
27320,2023-02-12 07:00:00,2023,-0.0018191303262238279,0.004094743479498675,1.0,-0.0016522373208527341,-0.0007851366242555002,1.0,-0.002479072953176953,0.00316184786870366,1.0,-0.0030951465615753904,-0.0012997124551397121,1.0
27324,2023-02-12 11:00:00,2023,-0.0029336415669529714,0.002456117557841253,1.0,-0.0027467214009373464,-0.0035120289770507185,1.0,-0.0032054387471287527,-0.012959800465392135,1.0,-0.0038157903096287527,-0.0036037725172217705,1.0
27328,2023-02-12 15:00:00,2023,-0.0030551643982317245,0.0023545764558647875,1.0,-0.002824375213661412,-0.003389013168636268,1.0,-0.003297397674598912,-0.017390462804636186,0.0,-0.0032649727478410995,0.004635545447655431,1.0
27332,2023-02-12 19:00:00,2023,-0.001995586801362137,-0.009690574117460216,0.0,-0.0015540355928660432,-0.017770494479098176,0.0,-0.0019669765718699495,-0.017682518686276794,0.0,-0.0017962688692332307,0.009669652842989152,1.0
27336,2023-02-12 23:00:00,2023,-0.0003502092171050464,0.0013678511267034565,1.0,6.654645916448487e-05,-0.010054465143040758,0.0,-0.0005924424934722339,-0.0002250943453390164,1.0,-0.00048658464435114013,0.01894115796339335,1.0
27340,2023-02-13 03:00:00,2023,-0.0018487137251561592,0.0025791333662557037,1.0,-0.0006041687422460029,-0.009359795695520035,1.0,-6.438907916006542e-05,-0.005016944399161005,1.0,0.0030360061234766533,0.01312396655770165,1.0
27344,2023-02-13 07:00:00,2023,-0.0031413404385798316,-0.01202690485459712,0.0,-0.002047475997661863,-0.004172078838298177,1.0,-0.0006675092618220191,-0.004461560323843372,1.0,0.004200998123431887,0.010934093240175358,1.0
27348,2023-02-13 11:00:00,2023,0.0005523582392594761,-0.0019745447814027983,1.0,0.0027171989375016636,0.004430827089180411,1.0,0.00403803786572432,0.009356027948170365,1.0,0.010305585473146195,0.03802960717297488,0.0
27352,2023-02-13 15:00:00,2023,0.0008322237604083682,0.0020625205742241803,1.0,0.0035225390069903995,0.009539889312156546,1.0,0.004334115850252118,0.022026008252291618,0.0,0.010113382207673993,0.056148262077856614,0.0
27356,2023-02-13 19:00:00,2023,-1.913043197987463e-05,0.007766850223477562,0.0,0.004607143676906844,0.009268052155348983,1.0,0.007735195434719344,0.027352171529265945,0.0,0.018805446899563094,0.07631673509112247,0.0
27360,2023-02-13 23:00:00,2023,-0.0022336887853402487,-0.0034239989271185323,1.0,0.0026338649255972513,0.012196637454589876,1.0,0.008959586666319908,0.019166252308732368,1.0,0.022677238033507408,0.11145870716535988,0.0
27364,2023-02-14 03:00:00,2023,0.0007287317726376585,0.0031345174415733368,1.0,0.00603592934343844,0.023009320232906916,0.0,0.011221056601739221,0.018140910956862655,1.0,0.024298792502618127,0.1315274775719537,0.0
27368,2023-02-14 07:00:00,2023,0.00039229477540025925,0.0017906834174166164,1.0,0.0062411793579197905,0.019455733794277563,1.0,0.009915686499033072,0.01539565356401873,1.0,0.023525572668466666,0.12392886593058883,0.0
27372,2023-02-14 11:00:00,2023,0.0009772140801516116,0.010695435522718455,0.0,0.007857020598706299,0.013215710097872702,1.0,0.013076480132397705,0.028673579224804513,1.0,0.028943713408764893,0.12007359433152587,0.0
27376,2023-02-14 15:00:00,2023,-0.0032942712472543434,0.007388683851198508,0.0,0.003081041557921438,0.0029095346238836584,1.0,0.009120661003722219,0.034122253825565,0.0,0.022528368218077688,0.12992238632078568,0.0
27380,2023-02-14 19:00:00,2023,-0.0019110587361481635,-0.00041906899705601575,1.0,0.00508414237469168,0.01058945985088755,1.0,0.009291753458676055,0.04896456356185652,0.0,0.019528493570980743,0.11408044495689573,0.0
27384,2023-02-14 23:00:00,2023,0.000860724799482071,-0.004449340278988245,1.0,0.00577691590055629,0.027152638971422505,0.0,0.009201560370771134,0.09229245485662751,0.0,0.014374289862958634,0.05860713572784704,0.0
27388,2023-02-15 03:00:00,2023,0.0018587177273960975,0.0003892600487294118,1.0,0.006007201003763285,0.05383297283790078,0.0,0.008387572097513285,0.11338656661509106,0.0,0.012682921218607035,0.07625186990244792,0.0
27392,2023-02-15 07:00:00,2023,-0.00036159700883331425,0.0150686090782024,0.0,0.0041921978520065295,0.09635253508688635,0.0,0.0052259808109909045,0.1085332123665701,0.0,0.009795034460893248,0.06730649353046303,0.0
27396,2023-02-15 11:00:00,2023,-0.00155329110900837,0.01614411012347894,0.0,0.004551178190308036,0.09792869748815924,0.0,0.006215339872436942,0.09140001510672136,0.0,0.0023558199139408487,0.058841518929508396,0.0
27400,2023-02-15 15:00:00,2023,0.00143235188030566,0.022230993587490033,0.0,0.0023688600590165976,0.07732049316488876,0.0,0.004507951550715816,0.09580013249522068,0.0,-0.0021744443843427774,0.05683669786265888,0.0
27404,2023-02-15 19:00:00,2023,0.0039692339642023455,0.04290882229771498,0.0,0.0028210100872492205,0.05302491139575238,0.0,0.002380412553069533,0.06511588139503921,0.0,-0.015704113508942186,0.05085412733042105,0.0
27408,2023-02-15 23:00:00,2023,0.009615785811995181,0.016644771479475295,1.0,0.0021933386074053374,0.03066031661001567,1.0,-0.0035821130527509126,-0.03368531912878048,1.0,-0.0255986383213056,0.010177112459832216,1.0
27412,2023-02-16 03:00:00,2023,0.009511541676269886,-0.004464094199791546,1.0,0.003509115528808948,0.005562287617848938,1.0,-0.004236627269042614,-0.037134696712643134,1.0,-0.021176744151366833,-0.004906727509693454,1.0
27416,2023-02-16 07:00:00,2023,0.004441753734948151,-0.002064588181646343,1.0,-0.0021958195072393494,-0.04586599640846423,1.0,-0.01150081981241513,-0.04122671883610707,1.0,-0.022397502551672943,-0.004394395275070906,1.0
27420,2023-02-16 11:00:00,2023,0.0010818424048757436,0.020544227511978264,0.0,-0.005550962465729725,-0.030606014331205245,1.0,-0.012662511843171131,-0.03255849617721296,1.0,-0.017834287661042225,-0.0022156341539183444,1.0
27424,2023-02-16 15:00:00,2023,-0.0004480265865947075,-0.008453257512691437,1.0,-0.00822428696257127,-0.05970635816643899,0.0,-0.013807096410813458,-0.0389634346325618,1.0,-0.020857610632004864,-0.016889401108603153,1.0
27428,2023-02-16 19:00:00,2023,0.0026389055476787604,-0.05589237822610471,0.0,-0.002066523529469677,-0.044649466176499786,0.0,-0.005587489105641552,-0.01426175406461816,1.0,-0.007037074066579052,-0.010867146353600532,1.0
27432,2023-02-16 23:00:00,2023,0.00087118092954519,0.01319539389561264,1.0,-0.0011525159698688725,0.025382201106234348,1.0,-0.0035548215728962163,0.043862431588612694,1.0,-0.0027775770050251225,0.04611362315098155,1.0
27436,2023-02-17 03:00:00,2023,0.003348470749752863,-0.00855611632325548,1.0,-0.0008782138205596368,0.028435230265873912,1.0,-0.0018843402243682306,0.03222796920294968,1.0,-0.0010832537985869806,0.03494969948500071,1.0
27440,2023-02-17 07:00:00,2023,-0.003402839379628375,0.006603634477247766,1.0,-0.008716712670644,0.039223154016255535,0.0,-0.008714805322011188,0.03683232356103616,0.0,-0.004733215051015094,0.03902786614911413,1.0
27444,2023-02-17 11:00:00,2023,0.00277753035454964,0.014139289056629423,1.0,0.003034068745662921,0.034180451048957394,0.0,0.00291485945611214,0.030342862023294614,1.0,0.004926158589412921,0.03602684390550692,1.0
27448,2023-02-17 15:00:00,2023,0.0029681515762405297,0.016248423055252204,1.0,-0.000693004124443064,0.016089400027158973,1.0,-0.00034968137053681403,0.022074033523958647,1.0,-0.0036541628768844703,0.032545966751410305,1.0
27452,2023-02-17 19:00:00,2023,0.007072092107414107,0.0022318074271261423,1.0,0.004750848821281295,-4.485008858701178e-05,1.0,0.007238031438468795,0.0033946077110176276,1.0,0.005919099858878951,-0.0005791285500933441,1.0
27456,2023-02-17 23:00:00,2023,0.004690557812612184,0.0015609315099496257,1.0,0.002531439160268434,0.0035938030415803013,1.0,-0.00022277226551281615,0.0022511915623688594,1.0,0.0015625060547996839,-0.012922054870829314,1.0
27460,2023-02-18 03:00:00,2023,0.0016151914882094331,-0.003951761965168998,1.0,0.0033794889735609956,-0.00039813122605814044,1.0,0.001190806417408652,0.002721730282051027,1.0,0.0038477430629164644,-0.008361457347117351,1.0
27464,2023-02-18 07:00:00,2023,0.0006879556506440565,0.00011417293950621854,1.0,0.000502942833261244,0.004642022017588232,1.0,0.0005534875720307753,0.00219554258807797,1.0,0.0022481668322846815,-0.0009260978694598521,1.0
27468,2023-02-18 11:00:00,2023,0.0018917606164112755,0.005870460557293455,1.0,0.0016485736657276817,0.006559319307713807,1.0,0.0024420306969776817,0.005683981882212308,1.0,0.0072361514855519005,0.014985661294431907,1.0
27472,2023-02-18 15:00:00,2023,0.0034914309795279763,-0.002431002757688816,1.0,0.0017919833476920388,-0.003789090908721704,1.0,0.003142386179723289,0.010471933227451657,1.0,0.011517554026402976,0.011069435365559599,1.0
27476,2023-02-18 19:00:00,2023,-0.0013750821319238327,0.0010883912784773742,1.0,-0.00025737583309570766,0.0022445240826076684,1.0,0.001877900961337886,-0.003973736261110972,1.0,0.007848855856357417,0.010847048880856747,1.0
27480,2023-02-18 23:00:00,2023,0.0024164780666495744,0.0020314702296317932,1.0,0.004302845864501137,0.0118145447066631,1.0,0.006105290322508949,-0.015173246433198173,1.0,0.01118646708032145,0.00860840932761775,1.0
27484,2023-02-19 03:00:00,2023,0.0020567989136779374,-0.004477949659142055,1.0,0.0046965694214904374,-0.007093597769220139,1.0,0.007634839990338094,-0.011083187629168378,1.0,0.014823636987408406,0.009642669830611794,1.0
27488,2023-02-19 07:00:00,2023,0.0020410351939137428,0.0036026122336405564,1.0,0.004654102820866868,-0.012726767003687911,1.0,0.006997280616277024,-0.003121640457537822,1.0,0.014119320411198899,0.017260968309733116,1.0
27492,2023-02-19 11:00:00,2023,0.0027499845447458426,0.010658411902532805,1.0,0.006317680162421624,-0.01020785020366688,1.0,0.007647102159491936,0.009301679412219599,1.0,0.013395850938788811,-0.0037694508258283577,1.0
27496,2023-02-19 15:00:00,2023,0.004549420237427881,-0.016876672246251445,0.0,0.007111943125611475,-0.017382664593711183,1.0,0.010466015696412256,0.0005975021381079415,1.0,0.016044056773072413,-0.015185090010067626,1.0
27500,2023-02-19 19:00:00,2023,0.0021389831086793265,-0.010111118893609827,1.0,0.0034026015779176078,0.015519939755938239,1.0,0.004331480362097295,0.014820785141967718,1.0,0.007763754226843389,0.0038762105691088067,1.0
27504,2023-02-19 23:00:00,2023,0.00317970557894931,0.006121529033661588,1.0,0.005322611767914154,0.027585293277969214,1.0,0.004521525342132904,0.023781655760815923,1.0,0.007365382153656341,0.0072881682017236216,1.0
27508,2023-02-20 03:00:00,2023,0.001151346711303347,0.003483597512488501,1.0,0.002649569062377566,0.018810375001915958,1.0,0.0032770867625728783,0.020725857459780173,1.0,0.005384707001830691,-0.008890556506200298,1.0
27512,2023-02-20 07:00:00,2023,0.0035976960982289086,0.016025932103397977,0.0,0.004982431205650784,0.014176529214665834,1.0,0.006599862846275784,0.020382608767270938,1.0,0.009735543998619534,-0.01814311387057721,1.0
27516,2023-02-20 11:00:00,2023,0.002494859697955931,0.0019542346284211476,1.0,0.002654123308795775,0.0012163278438936942,1.0,0.003584909441608275,-0.013071130238047957,1.0,0.0059404850031317125,-0.0301537759368955,1.0
27520,2023-02-20 15:00:00,2023,0.00021446845332384612,-0.0026533892423916683,1.0,0.0006073822716832211,0.002402442035451813,1.0,0.0017355789879918149,-0.015782592148175567,1.0,0.004323851082718377,-0.050853257987796496,0.0
27524,2023-02-20 19:00:00,2023,-0.0016935665596555793,-0.0011502482747616227,1.0,-0.0008076031197141731,-0.012371975624077436,1.0,-0.0010231335152219856,-0.010944574572858912,1.0,0.0022317569266725457,-0.045087599311067095,0.0
27528,2023-02-20 23:00:00,2023,0.0003130812512388559,0.0030657307326258376,1.0,0.0013735670910826059,-0.011978954631022276,1.0,0.0005534071789732309,-0.0164934875590923,1.0,0.004602708326434168,-0.027687749435944653,1.0
27532,2023-02-21 03:00:00,2023,0.0010925653623630183,0.003140348819979266,1.0,0.0015770319150973933,-0.012860057030723127,1.0,0.0030189874815036433,-0.02961641396598047,0.0,0.008698118035702862,-0.019522399214523034,1.0
27536,2023-02-21 07:00:00,2023,0.001988166249415002,-0.017427806901920917,0.0,0.002152198231836877,-0.022699567111697405,1.0,0.005013221181055627,-0.03852572263784815,0.0,0.012799018300196252,-0.025899818978917466,1.0
27540,2023-02-21 11:00:00,2023,-0.0006026044243476747,-0.0007572272817064629,1.0,0.0008631929999687316,-0.01532895588403882,1.0,0.002172587836394513,-0.017082645698847543,1.0,0.0078774675971367,-0.03330869237205114,1.0
27544,2023-02-21 15:00:00,2023,0.000474103753354882,0.002184628332924987,1.0,0.0020257318661478507,-0.020340688454220768,1.0,0.0033561075375345695,-0.03507066583962093,0.0,0.007972844903257226,-0.02532407362882161,1.0
27548,2023-02-21 19:00:00,2023,0.0024684762749220823,-0.006699161260995012,1.0,0.00387800691457052,-0.018510046750066067,1.0,0.006715188005879114,-0.03414302473820818,0.0,0.013203988054707239,-0.02658181335999643,1.0
27552,2023-02-21 23:00:00,2023,0.0036458632439249072,-0.010057195674262331,1.0,0.0057868620842569385,-0.030556132911550904,0.0,0.008270230004178813,-0.011194261876852352,1.0,0.013997044274198345,-0.021277486427587533,1.0
27556,2023-02-22 03:00:00,2023,0.0021674143869372386,-0.005768959851888411,1.0,0.005634974201390364,-0.01738666780295084,1.0,0.007170389850804426,0.010094014751457436,1.0,0.011128138263890364,-0.010539335133254113,1.0
27560,2023-02-22 07:00:00,2023,0.0030993381060131497,0.004015270037079688,1.0,0.005247012666560025,0.004631893649298391,1.0,0.006206409028864712,0.012625903658930682,1.0,0.007878200105524868,-0.0099455510677533,1.0
27564,2023-02-22 11:00:00,2023,0.004304481276941274,-0.01874524742247985,0.0,0.006169868239831899,0.01184770456626616,1.0,0.007545066604089712,-0.016226046673203598,1.0,0.01193006111092565,-0.011658831950441595,1.0
27568,2023-02-22 15:00:00,2023,0.002650635071491436,0.0031122694343377333,1.0,0.005596535034870342,0.027355881044330843,1.0,0.007477180786823467,0.00974659221079932,1.0,0.01004256469795628,-0.01575545398115885,1.0
27572,2023-02-22 19:00:00,2023,0.00026029709467323414,0.01624960160036082,0.0,0.003388348852485734,-0.0005930686850614819,1.0,0.004636708532661515,0.007561211378211752,1.0,0.007388058935493547,-0.025958777543033662,1.0
27576,2023-02-22 23:00:00,2023,0.0009441366564217901,0.011231080954047457,1.0,0.0010242452989999151,-0.009615278823899231,1.0,0.003075598753589759,-0.010083224550735181,1.0,0.004126547850269446,-0.04206597786930999,0.0
27580,2023-02-23 03:00:00,2023,0.0022586413346985523,-0.0032370709444151657,1.0,0.00243983945481574,-0.019919471176196524,1.0,0.00450740537278449,-0.02063334988471155,1.0,0.007751805397198552,-0.058085078480768715,0.0
27584,2023-02-23 07:00:00,2023,0.0013767929065551243,-0.024836680295054592,0.0,0.002298042296203562,-0.018077234560367472,1.0,0.0021321029651488743,-0.02257145472668398,1.0,0.005655929564269968,-0.05295081896376885,0.0
27588,2023-02-23 11:00:00,2023,0.0016935528524886223,0.0072273914615230694,1.0,0.0050514401205550286,0.007440401354758208,1.0,0.005754298091746435,0.004567214722762003,1.0,0.006682223201609716,-0.033960166945091075,1.0
27592,2023-02-23 15:00:00,2023,0.0015376564471178966,0.0009268886017501643,1.0,0.003255223890965553,-0.004962165893152459,1.0,0.004650449415867897,-0.025502046191958172,0.0,0.006964063307469459,-0.04021301819061307,0.0
27596,2023-02-23 19:00:00,2023,0.0007557263414614823,-0.0013948343285861142,1.0,0.001597820762848201,-0.0035870653405112307,1.0,0.0036663403551333573,-0.033519988921245414,0.0,0.00802463198110992,-0.04204045305407256,0.0
27600,2023-02-23 23:00:00,2023,-0.00048348779186646595,0.0006809556200710887,1.0,0.00010397558703978405,-0.025034100465122222,0.0,0.0014877570201452528,-0.03198275331857481,0.0,0.004830385499149159,-0.033252134212570894,1.0
27604,2023-02-24 03:00:00,2023,0.00010012873161713287,-0.005175175786387598,1.0,0.0006151128624765079,-0.03280611021273039,0.0,0.0018615651940194766,-0.037451728596057166,0.0,0.0026740957115976016,-0.031533848153555866,1.0
27608,2023-02-24 07:00:00,2023,0.002255017957946137,0.002301989154391393,1.0,0.003898198805114106,-0.0274885331522583,0.0,0.005356366834899262,-0.03037936423708487,0.0,0.007103498182555512,-0.028909138206113738,0.0
27612,2023-02-24 11:00:00,2023,0.0023686858470117755,-0.022841869453197106,0.0,0.004785296564785213,-0.03457854196406096,0.0,0.006127116327968807,-0.03852738166785308,0.0,0.008602854853359432,-0.026834884844204154,0.0
27616,2023-02-24 15:00:00,2023,0.002222235903236225,-0.0070910541275370775,1.0,0.004975493654701069,-0.009839483938279159,1.0,0.005047019228431537,-0.014710971998654898,1.0,0.005891974672767475,-0.00418663081544679,1.0
27620,2023-02-24 19:00:00,2023,0.0012175487588006462,0.00014240127408449155,1.0,0.0022913860390740837,-0.008594458087118895,1.0,0.00161332360010924,-0.008520464132827144,1.0,0.0018908428261834587,0.013659769261296972,1.0
27624,2023-02-24 23:00:00,2023,-0.0014930974493658766,-0.004788019657411269,1.0,-0.0008226644049322829,-0.007762319145202312,1.0,-5.365515772126628e-06,-0.001269380893996086,1.0,0.0010436762322747484,0.01582622408864509,1.0
27628,2023-02-25 03:00:00,2023,-0.0006132351405874203,0.001897188572584696,1.0,0.0005044711582407047,-0.0038748457495003663,1.0,0.001832939480994611,0.0059178804425013,1.0,0.005431152676795392,0.020431600386441318,1.0
27632,2023-02-25 07:00:00,2023,0.0013347911305778837,-0.0058460282763768134,1.0,0.0013271617360466337,0.0016214501908304868,1.0,0.0010696696706169462,0.0014702260309711335,1.0,0.0017887401051872587,0.013001098865773386,1.0
27636,2023-02-25 11:00:00,2023,-0.0012468005271273341,0.0009745402160010741,1.0,-0.0018142367453890529,0.009866720146293417,1.0,-0.0009168292136507716,0.011692496823648924,1.0,-0.0007442141623812404,0.019227216446358497,1.0
27640,2023-02-25 15:00:00,2023,0.0010516695107778418,-0.000900546261709323,1.0,0.0015933565224965918,0.006341714091346873,1.0,0.0027835420693715918,0.010524341183208108,1.0,0.003787761124547373,0.023639507520634595,1.0
27644,2023-02-25 19:00:00,2023,0.001954123121119977,0.007393484512915549,1.0,0.0028791872080340397,0.011618502869357172,1.0,0.003350302320338727,0.022180233394124116,1.0,0.005019232374049665,0.012405486290864687,1.0
27648,2023-02-25 23:00:00,2023,7.478350566536562e-05,0.002399241679086117,1.0,-0.00010832196308463438,0.004031402932001882,1.0,-4.2518435252603126e-05,0.017095604982641177,1.0,-0.00017794018818229063,0.014318374769475284,1.0
